month,customer_id,tokens_in,tokens_out,api_calls,usage_revenue
2026-02,C0248,482743,667978,117,690.4326
2026-02,C0285,602707,627437,96,738.0864
2026-02,C0213,692011,527726,122,731.8422
2026-02,C0231,803078,670194,138,883.9631999999999
2026-02,C0072,623671,725448,118,809.4713999999999
2026-02,C0179,867576,519413,61,832.1934
2026-02,C0134,423233,878037,144,780.762
2026-02,C0220,709232,428226,215,682.4748000000001
2026-02,C0173,150594,511856,102,397.47
2026-02,C0131,171752,576825,203,449.14619999999996
2026-02,C0196,834244,397630,237,739.1244
2026-02,C0186,562431,698968,146,756.8394
2026-02,C0241,742043,408074,30,690.0702
2026-02,C0322,530083,390377,136,552.276
2026-02,C0237,329284,410063,94,443.60819999999995
2026-02,C0352,824511,414675,144,743.5115999999999
2026-02,C0183,383184,541122,72,554.5836
2026-02,C0128,691017,502970,53,716.3922
2026-02,C0080,446594,627073,114,644.2001999999999
2026-02,C0055,785103,629876,90,848.9874
2026-02,C0187,540321,444352,126,590.8038
2026-02,C0178,511672,471113,196,589.6709999999999
2026-02,C0140,548225,789878,117,802.8618
2026-02,C0146,776715,552568,240,797.5697999999999
2026-02,C0207,360482,734984,99,657.2796
2026-02,C0090,1665,680177,160,409.10519999999997
2026-02,C0350,795681,804380,117,960.0365999999999
2026-02,C0360,451232,436315,172,532.5282
2026-02,C0212,333316,565039,110,539.013
2026-02,C0079,686857,427188,41,668.427
2026-02,C0215,953834,227312,131,708.6876
2026-02,C0009,727837,279415,103,604.3512
2026-02,C0098,760041,383907,61,686.3688000000001
2026-02,C0325,821030,566613,89,832.5858
2026-02,C0061,621862,650773,57,763.581
2026-02,C0214,568187,300256,130,521.0658
2026-02,C0211,517928,571285,49,653.5278
2026-02,C0166,686282,551123,173,742.443
2026-02,C0070,298423,543032,142,504.873
2026-02,C0236,723322,342689,160,639.6066
2026-02,C0149,302832,969638,136,763.482
2026-02,C0102,712710,826173,134,923.3298
2026-02,C0238,394543,249411,191,386.37239999999997
2026-02,C0103,702145,540691,128,745.7016
2026-02,C0171,907727,618598,145,915.795
2026-02,C0353,809582,590900,157,840.2891999999999
2026-02,C0201,702006,893696,94,957.4212
2026-02,C0014,778388,672314,151,870.4212
2026-02,C0370,700346,286938,78,592.3704
2026-02,C0182,540835,645732,277,711.9402
2026-02,C0252,744570,338769,87,650.0033999999999
2026-02,C0300,493480,303484,87,478.1784
2026-02,C0347,399885,244562,51,386.6682
2026-02,C0088,611949,684669,172,777.9707999999999
2026-02,C0056,734008,240706,234,584.8284
2026-02,C0224,556993,290624,139,508.57019999999994
2026-02,C0172,444139,634776,123,647.3489999999999
2026-02,C0264,790147,313045,134,661.9152
2026-02,C0314,430525,583411,70,608.3616
2026-02,C0263,483056,858167,65,804.7338
2026-02,C0158,360084,258598,127,371.2092
2026-02,C0161,345147,713146,80,634.9757999999999
2026-02,C0277,675955,607042,30,769.7982000000001
2026-02,C0380,712358,423393,68,681.4506
2026-02,C0333,327715,598088,102,555.4818
2026-02,C0184,494613,781540,103,765.6918
2026-02,C0119,870121,583140,122,871.9566
2026-02,C0274,289517,289302,95,347.29139999999995
2026-02,C0275,671248,599317,131,762.339
2026-02,C0313,398495,112144,93,306.3834
2026-02,C0318,469474,450580,57,552.0323999999999
2026-02,C0332,579936,520838,87,660.4644
2026-02,C0232,556109,316415,122,523.5144
2026-02,C0249,465014,709905,188,704.9514
2026-02,C0084,435474,862767,125,778.9445999999999
2026-03,C0129,816278,586763,208,841.8245999999999
2026-03,C0251,643648,450037,40,656.2109999999999
2026-03,C0106,825412,415587,83,744.5994
2026-03,C0261,797775,677621,80,885.2375999999999
2026-03,C0315,806131,381913,82,712.8264
2026-03,C0382,912469,292626,0,723.057
2026-03,C0101,397509,475218,150,523.6361999999999
2026-03,C0015,459932,527606,71,592.5228
2026-03,C0374,471686,982461,160,872.4881999999999
2026-03,C0343,400613,421127,37,493.044
2026-03,C0133,452354,659106,98,666.876
2026-03,C0125,331906,288205,116,372.0666
2026-03,C0404,826850,386756,172,728.1636
2026-03,C0402,599072,138505,55,442.5462
2026-03,C0266,879563,537160,158,850.0337999999999
2026-03,C0417,525729,380666,168,543.837
2026-03,C0089,553166,440889,147,596.433
2026-03,C0345,433591,808877,132,745.4808
2026-03,C0020,895457,684323,115,947.8679999999999
2026-03,C0059,386004,384648,6,462.3912
2026-03,C0086,220317,622629,78,505.7676
2026-03,C0135,560993,547954,150,665.3681999999999
2026-03,C0033,671722,658615,90,798.2022
2026-03,C0284,630653,416626,115,628.3674
2026-03,C0398,638223,572250,94,726.2837999999999
2026-03,C0218,749494,194620,89,566.4684
2026-03,C0409,58560,375250,154,260.286
2026-03,C0388,1119628,34087,191,692.2289999999999
2026-03,C0045,783270,460114,137,746.0304
2026-03,C0073,761864,298424,106,636.1727999999999
2026-03,C0085,377139,434431,128,486.942
2026-03,C0052,832874,561339,44,836.5278
2026-03,C0330,444932,381639,123,495.94259999999997
2026-03,C0044,792902,373161,169,699.6378000000001
2026-03,C0032,771153,402559,94,704.2271999999999
2026-03,C0287,715595,668803,225,830.6388
2026-03,C0221,649956,462025,139,667.1886
2026-03,C0077,892695,669909,78,937.5624
2026-03,C0042,873456,555454,108,857.346
2026-03,C0341,522481,449640,96,583.2726
2026-03,C0064,772851,282364,91,633.1289999999999
2026-03,C0139,745398,487655,120,739.8318
2026-03,C0216,582512,234260,135,490.0632
2026-03,C0066,596520,867765,146,878.571
2026-03,C0389,628462,465303,168,656.259
2026-03,C0034,339767,689808,145,617.745
2026-03,C0111,693235,276031,61,581.5595999999999
2026-03,C0247,650484,244894,137,537.2268
2026-03,C0093,231317,87766,39,191.4498
2026-03,C0193,590385,455151,134,627.3216
2026-03,C0356,179498,445792,78,375.174
2026-03,C0228,490559,477883,106,581.0652
2026-03,C0270,503370,862849,67,819.7314
2026-03,C0411,655048,607393,143,757.4646
2026-03,C0217,799618,358640,63,694.9548
2026-03,C0400,578259,628536,151,724.077
2026-03,C0202,786581,514668,164,780.7494
2026-03,C0150,285165,639629,50,554.8764
2026-03,C0373,580379,412168,97,595.5282
2026-03,C0006,94079,659097,234,451.9056
2026-03,C0243,596205,630746,211,736.1706
2026-03,C0063,617537,466481,147,650.4108
2026-03,C0337,731930,424106,122,693.6216000000001
2026-03,C0364,467141,474522,112,564.9978
2026-03,C0298,914011,475684,50,833.8169999999999
2026-03,C0269,450343,591490,119,625.0998000000001
2026-03,C0065,634204,396469,122,618.4037999999999
2026-03,C0395,152478,511872,141,398.61
2026-03,C0226,325930,888604,101,728.7204
2026-03,C0195,707152,513705,143,732.5142
2026-03,C0250,835931,578446,127,848.6261999999999
2026-03,C0387,870382,647054,69,910.4616
2026-03,C0291,666149,387874,101,632.4137999999999
2026-03,C0038,547671,576252,169,674.3538
2026-03,C0096,1014970,486245,279,900.7289999999999
2026-03,C0159,699344,410173,0,665.7102
2026-03,C0308,635643,846041,51,889.0104
2026-03,C0262,549751,630330,0,708.0486
2026-03,C0058,531253,622837,124,692.454
2026-03,C0384,789397,625033,149,848.658
2026-03,C0145,820193,496073,52,789.7596
2026-03,C0420,869950,627880,125,898.698
2026-03,C0227,606311,504462,103,666.4637999999999
2026-03,C0282,1032863,541140,89,944.4017999999999
2026-03,C0040,454861,629550,157,650.6466
2026-03,C0327,610342,445090,64,633.2592
2026-03,C0361,674527,945743,82,972.1619999999999
2026-03,C0144,776594,455882,50,739.4856000000001
2026-03,C0199,620150,561806,115,709.1736
2026-03,C0118,798553,558100,121,813.9918
2026-03,C0029,710205,665532,123,825.4422000000001
2026-03,C0359,535137,245921,69,468.6348
2026-03,C0279,689400,786238,122,885.3828
2026-03,C0323,864603,679001,89,926.1623999999999
2026-03,C0047,625954,322543,143,569.0981999999999
2026-03,C0143,503829,855059,105,815.3327999999999
2026-03,C0229,552344,372510,140,554.9124
2026-03,C0317,932274,609315,146,924.9533999999999
2026-03,C0355,317153,483889,77,480.6252
2026-03,C0276,593911,799833,156,836.2463999999999
2026-03,C0132,646131,537561,152,710.2152
2026-03,C0023,457885,588610,251,627.8969999999999
2026-03,C0190,548891,375355,47,554.5476
2026-03,C0107,612193,553932,212,699.675
2026-03,C0016,422290,689820,151,667.266
2026-03,C0288,695995,496123,199,715.2707999999999
2026-03,C0253,669405,724896,164,836.5805999999999
2026-03,C0311,665911,816521,145,889.4592
2026-03,C0035,429130,438583,67,520.6278
2026-03,C0394,651967,131375,121,470.00519999999995
2026-03,C0157,633857,328649,183,577.5036
2026-03,C0302,354850,305928,119,396.4668
2026-03,C0342,833595,538171,60,823.0596
2026-03,C0375,420845,468224,31,533.4413999999999
2026-03,C0286,729308,473419,143,721.6362
2026-03,C0296,309268,385517,177,416.871
2026-03,C0082,508807,716832,103,735.3833999999999
2026-03,C0396,696671,418773,159,669.2664
2026-03,C0295,412950,238900,132,391.11
2026-03,C0142,584577,426226,191,606.4818
2026-03,C0242,455317,724300,191,707.7701999999999
2026-03,C0419,251994,392052,150,386.42760000000004
2026-03,C0223,910815,253955,153,698.862
2026-03,C0219,864608,486478,171,810.6516
2026-03,C0039,318100,300131,89,370.9386
2026-03,C0272,840092,741003,133,948.6569999999999
2026-03,C0372,576325,376524,192,571.7094
2026-03,C0175,697887,428057,19,675.5663999999999
2026-03,C0156,376673,566645,124,565.9907999999999
2026-03,C0049,522278,781965,72,782.5458
2026-03,C0100,554331,374155,98,557.0916
2026-03,C0010,946444,179691,119,675.6809999999999
2026-03,C0121,583213,466320,102,629.7198
2026-03,C0174,506972,477083,119,590.433
2026-03,C0377,565827,679864,119,747.4146
2026-03,C0188,589709,319455,78,545.4984
2026-03,C0206,638529,371571,66,606.06
2026-03,C0099,705006,183054,204,532.8359999999999
2026-03,C0297,578966,692019,123,762.5909999999999
2026-03,C0036,1038914,306608,115,807.3131999999999
2026-03,C0346,386070,481634,139,520.6224
2026-03,C0307,421440,491420,152,547.716
2026-03,C0081,359430,573463,125,559.7358
2026-03,C0001,826293,682375,140,905.2008
2026-03,C0379,380305,475823,131,513.6768
2026-03,C0057,619521,351442,196,582.5777999999999
2026-03,C0385,522090,572064,108,656.4924
2026-03,C0334,686999,513920,108,720.5514000000001
2026-03,C0378,399925,621595,84,612.9119999999999
2026-03,C0410,625927,697089,119,793.8096
2026-03,C0399,415529,609700,108,615.1374
2026-03,C0018,614349,668532,19,769.7286
2026-03,C0031,301100,717227,21,610.9961999999999
2026-03,C0198,265224,795062,55,636.1716
2026-03,C0177,492841,176042,103,401.32980000000003
2026-03,C0104,563146,669394,101,739.524
2026-03,C0230,523040,561842,214,650.9292
2026-03,C0013,638888,388685,82,616.5438
2026-03,C0147,377552,335634,115,427.9116
2026-03,C0365,991237,74078,138,639.189
2026-03,C0329,375901,383976,141,455.92619999999994
2026-03,C0208,415897,215739,168,378.98159999999996
2026-03,C0028,532993,101518,192,380.7066
2026-03,C0312,824779,492173,101,790.1712
2026-03,C0413,894689,758201,13,991.734
2026-03,C0240,955415,433887,51,833.5812
2026-03,C0151,578326,482477,96,636.4818
2026-03,C0376,508818,560103,79,641.3526
2026-03,C0108,571185,735033,138,783.7308
2026-03,C0148,707237,573101,174,768.2027999999999
2026-03,C0338,958782,742031,117,1020.4878
2026-03,C0167,776511,592993,115,821.7023999999999
2026-03,C0354,233525,562686,158,477.72659999999996
2026-03,C0369,342565,686721,93,617.5716
2026-03,C0358,683338,355552,90,623.3340000000001
2026-03,C0309,416651,175542,141,355.31579999999997
2026-03,C0310,782810,564177,88,808.1922000000001
2026-03,C0124,521914,609631,135,678.927
2026-03,C0008,600439,509960,104,666.2393999999999
2026-03,C0087,942610,433807,102,825.8502
2026-03,C0030,574216,421487,11,597.4218
2026-03,C0386,718202,367860,101,651.6371999999999
2026-03,C0222,752508,226860,104,587.6208
2026-03,C0209,610317,584227,112,716.7264
2026-03,C0344,593465,573165,68,699.9780000000001
2026-03,C0407,848982,692544,40,924.9156
2026-03,C0169,277264,692807,150,582.0426
2026-03,C0366,424329,290000,123,428.59739999999994
2026-03,C0050,429149,525591,152,572.8439999999999
2026-03,C0170,392124,119720,107,307.1064
2026-03,C0162,547983,422896,85,582.5274
2026-03,C0067,589525,522179,71,667.0224
2026-03,C0383,632759,319024,57,571.0698
2026-03,C0283,840194,534371,192,824.739
2026-03,C0293,537986,249397,91,472.4298
2026-03,C0225,665510,631961,155,778.4825999999999
2026-03,C0012,559038,521453,153,648.2946
2026-03,C0259,698394,527745,81,735.6833999999999
2026-03,C0116,411709,680838,14,655.5282
2026-03,C0316,1077442,438523,63,909.579
2026-03,C0368,857875,471118,150,797.3957999999999
2026-03,C0021,525425,1067051,123,955.4856
2026-03,C0194,502003,568503,140,642.3036000000001
2026-03,C0348,628228,242308,146,522.3216
2026-03,C0304,542779,233076,91,465.513
2026-03,C0258,592707,238384,122,498.65459999999996
2026-03,C0210,376046,387561,77,458.1642
2026-03,C0114,94347,438201,36,319.5288
2026-03,C0137,769348,386489,126,693.5022
2026-03,C0321,987896,664375,176,991.3625999999999
2026-03,C0268,379784,694356,110,644.484
2026-03,C0255,666756,274068,158,564.4943999999999
2026-03,C0076,695848,379289,145,645.0822
2026-03,C0083,790876,703336,165,896.5272
2026-03,C0097,726763,12933,161,443.8176
2026-03,C0235,618988,448932,50,640.7520000000001
2026-03,C0392,731706,755126,88,892.0992
2026-03,C0306,890352,341137,223,738.8934
2026-03,C0328,423318,677180,204,660.2988
2026-03,C0336,911792,449347,194,816.6833999999999
2026-03,C0335,284561,590354,166,524.949
2026-03,C0414,944719,625143,108,941.9172
2026-03,C0357,541025,350432,106,534.8742
2026-03,C0416,635773,494791,248,678.3384
2026-03,C0278,503955,601652,58,663.3642
2026-03,C0105,226481,758526,149,591.0042
2026-03,C0204,587902,670958,144,755.3159999999999
2026-03,C0136,428431,385295,124,488.2356
2026-03,C0126,434226,298147,177,439.4238
2026-03,C0160,815432,543749,164,815.5086
2026-03,C0326,737732,639685,74,826.4501999999999
2026-03,C0123,728789,776166,189,902.973
2026-03,C0025,662178,536501,170,719.2074
2026-03,C0092,587506,311474,169,539.388
2026-03,C0155,702452,244548,174,568.1999999999999
2026-03,C0203,768696,213919,98,589.569
2026-03,C0320,438930,512094,96,570.6143999999999
2026-03,C0246,661611,577806,64,743.6501999999999
2026-03,C0048,440860,319388,120,456.1488
2026-03,C0189,1058486,220114,156,767.16
2026-03,C0305,204145,188152,148,235.3782
2026-03,C0324,676712,705100,101,829.0871999999999
2026-03,C0408,54111,536827,73,354.5628
2026-03,C0290,646324,250795,206,538.2714
2026-03,C0138,769654,286794,99,633.8688000000001
2026-03,C0415,517047,297660,141,488.82419999999996
2026-03,C0265,673074,408929,184,649.2017999999999
2026-03,C0351,52435,384779,117,262.3284
2026-03,C0260,539856,454984,86,596.904
2026-03,C0053,510482,391378,82,541.116
2026-03,C0127,493405,198338,151,415.04580000000004
2026-03,C0393,671400,567281,180,743.2086
2026-03,C0041,484994,470050,55,573.0264
2026-03,C0095,688325,750995,104,863.592
2026-03,C0037,906342,516761,126,853.8618
2026-03,C0192,728934,595963,40,794.9381999999999
2026-03,C0289,494209,415931,206,546.084
2026-03,C0130,532362,165849,128,418.9266
2026-03,C0299,583892,275712,80,515.7624
2026-03,C0367,643079,647495,171,774.3444000000001
2026-03,C0078,647005,599732,94,748.0422
2026-03,C0062,1024773,536922,164,937.0169999999999
2026-03,C0164,608351,191420,118,479.86259999999993
2026-03,C0245,1019779,715395,154,1041.1044
2026-03,C0110,480006,471151,150,570.6942
2026-03,C0256,786625,322859,31,665.6904
2026-03,C0271,266923,252979,176,311.94120000000004
2026-03,C0004,643716,708460,182,811.3055999999999
2026-03,C0233,865712,569227,120,860.9634
2026-03,C0200,314874,358501,114,404.025
2026-03,C0418,525593,477082,168,601.6049999999999
2026-03,C0017,753426,728315,99,889.0446
2026-03,C0075,663670,445806,94,665.6856
2026-03,C0117,559763,326117,144,531.528
2026-03,C0165,616161,721647,98,802.6848
2026-03,C0205,462035,474186,211,561.7325999999999
2026-03,C0244,927447,318479,108,747.5555999999999
2026-03,C0340,726053,550765,37,766.0908
2026-03,C0019,395527,962403,109,814.758
2026-03,C0319,370659,413801,55,470.676
2026-03,C0026,547605,601278,85,689.3298
2026-03,C0349,857636,325095,29,709.6386
2026-03,C0362,371733,420896,165,475.5774
2026-03,C0391,775690,377379,194,691.8413999999999
2026-03,C0051,505720,461618,78,580.4028
2026-03,C0280,829834,239583,165,641.6501999999999
2026-03,C0060,428055,178213,225,363.7608
2026-03,C0074,648950,378299,173,616.3494
2026-03,C0234,605333,897210,100,901.5257999999999
2026-03,C0294,734446,353938,121,653.0304
2026-03,C0152,638878,566777,102,723.3929999999999
2026-03,C0054,611153,761911,156,823.8384
2026-03,C0363,110637,628829,157,443.6796
2026-03,C0022,200326,294474,166,296.88
2026-03,C0115,508094,539670,181,628.6583999999999
2026-03,C0412,579922,401207,201,588.6774
2026-03,C0339,580975,248615,80,497.754
2026-03,C0005,455704,660609,138,669.7878000000001
2026-03,C0122,730688,589745,77,792.2597999999999
2026-03,C0094,1067963,282585,96,810.3288
2026-03,C0191,568147,353818,53,553.179
2026-03,C0043,803978,751980,122,933.5748
2026-03,C0024,393411,530243,86,554.1924
2026-03,C0153,750142,692550,70,865.6152
2026-03,C0007,505122,315368,111,492.294
2026-03,C0180,600915,552146,109,691.8366
2026-03,C0281,537063,500729,47,622.6751999999999
2026-03,C0292,429792,419039,115,509.29859999999996
2026-03,C0248,270666,218583,104,293.5494
2026-03,C0403,672048,660700,185,799.6488
2026-03,C0285,596027,314337,72,546.2184
2026-03,C0213,653497,539732,120,715.9374
2026-03,C0231,726099,537499,134,758.1587999999999
2026-03,C0072,490741,314449,144,483.11400000000003
2026-03,C0179,555994,425166,233,588.6959999999999
2026-03,C0134,556491,547791,62,662.5691999999999
2026-03,C0220,959549,668096,151,976.587
2026-03,C0173,622392,672510,112,776.9412
2026-03,C0196,620408,663025,136,770.0598
2026-03,C0186,195176,714750,237,545.9556
2026-03,C0241,536476,347280,133,530.2536
2026-03,C0322,745134,405426,168,690.3359999999999
2026-03,C0237,193549,552700,85,447.7494
2026-03,C0352,476531,460591,171,562.2732
2026-03,C0183,810162,863251,149,1004.0477999999999
2026-03,C0128,597315,288492,146,531.4842
2026-03,C0080,746318,962391,156,1025.2254
2026-03,C0055,912386,257861,62,702.1482
2026-03,C0187,469014,624908,104,656.3532
2026-03,C0178,904089,638612,100,925.6206
2026-03,C0140,762211,308017,137,642.1368
2026-03,C0146,643292,782799,180,855.6546
2026-03,C0207,624896,349605,148,584.7006
2026-03,C0090,784662,569866,168,812.7168
2026-03,C0406,308741,817850,111,675.9545999999999
2026-03,C0390,686036,621304,211,784.4039999999999
2026-03,C0381,880046,232821,163,667.7202
2026-03,C0350,573186,501568,137,644.8523999999999
2026-03,C0360,229257,507927,84,442.31039999999996
2026-03,C0212,515381,582218,100,658.5594
2026-03,C0079,802960,428468,122,738.8568
2026-03,C0215,661079,654128,92,789.1242000000001
2026-03,C0009,185337,166759,50,211.2576
2026-03,C0098,603723,485804,116,653.7162
2026-03,C0325,505576,272556,57,466.87919999999997
2026-03,C0061,129576,468260,192,358.7016
2026-03,C0214,434088,500393,163,560.6886
2026-03,C0211,420131,636882,132,634.2077999999999
2026-03,C0166,878083,438205,47,789.7728
2026-03,C0070,955324,623404,131,947.2368
2026-03,C0236,391994,662538,91,632.7191999999999
2026-03,C0149,617928,772634,73,834.3371999999999
